map_100_100,map_200_200,map_500_500,map_1000_1000,map_2000_2000,map_5000_5000,map_10000_10000,map_20000_20000,map_50000_50000,Language
0.0018134117126464844,0.0031614303588867188,0.014785528182983398,0.01189565658569336,0.039521217346191406,0.23148131370544434,0.9186139106750488,3.6783030033111572,23.172523260116577,rust
0.006380558013916016,0.10443949699401855,0.10554289817810059,0.11877226829528809,0.11533689498901367,0.14513111114501953,0.6353158950805664,2.039386034011841,12.851930379867554,cpp_thread
0.002416849136352539,0.004033088684082031,0.010307073593139648,0.03977560997009277,0.13804888725280762,0.8703536987304688,3.498248338699341,13.764602422714233,85.38866305351257,cpp
0.0022335052490234375,0.0038840770721435547,0.013477087020874023,0.04600214958190918,0.17466974258422852,1.0777864456176758,4.320331573486328,17.832529067993164,0.12930631637573242,bsq_tek1
0.029324054718017578,0.0318143367767334,0.04784727096557617,0.17232966423034668,0.24861741065979004,1.3999521732330322,5.492916584014893,117.570885181427,2.51979398727417,js
0.004370927810668945,0.004989147186279297,0.017929792404174805,0.035126686096191406,0.0761575698852539,0.4431476593017578,1.7085142135620117,7.240635633468628,57.30929350852966,go
0.0021381378173828125,0.002132415771484375,0.0035643577575683594,0.013873577117919922,0.03877758979797363,0.2230541706085205,0.8746590614318848,3.5103726387023926,22.71580481529236,c
